q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,2.0,5000,130,pdf,20,20,0,0.0,0,125.65,1.5113891474162966,1.5119615301501763,0.011389147416296375,0.0031497898530417224,0.014086288452480729,0.01783858248623746,0.0027876454187629363,2.0408630607863736,0.04086306078637383,0.018122780873545033,0.08104753994915943,0.08893850843167399,0.015757781873974218,0.08059172785003739
1.5,2.0,5000,130,qlog,20,20,0,0.0,0,125.65,1.523,1.52,0.02300000000000002,0.005670793131197978,0.025360557855395125,0.03376388603226829,0.007532937830260563,1.9204508126509214,-0.07954918734907868,0.018373394421553117,0.0821683178080164,0.11288101716731669,0.018443170124759906,0.03883571019998726
1.5,2.0,5000,140,pdf,20,20,0,0.0,0,135.05,1.511582719837804,1.5133467475245848,0.011582719837804267,0.0031772986733821706,0.014209311637004871,0.0180546035453208,0.002660705431030738,2.0414977827658154,0.041497782765815325,0.018144277839328767,0.08114367730276427,0.0893148785051135,0.015314866588359713,0.07471483849999458
1.5,2.0,5000,140,qlog,20,20,0,0.0,0,135.05,1.523,1.52,0.02300000000000002,0.005482028053462279,0.024516374764205016,0.033166247903554026,0.007651187480153617,1.9092853132390988,-0.09071468676090101,0.01685311439287745,0.07536941883010817,0.11672907188947079,0.013168590109240265,0.04308195989999604
1.5,2.0,5000,150,pdf,20,20,0,0.0,0,144.1,1.5117457267132706,1.5142077575845705,0.011745726713270477,0.0030154808174602207,0.013485640185375377,0.01762757676686663,0.002389111299361006,2.042466729035192,0.04246672903519194,0.01791527143986009,0.08011952954977539,0.0888909733294775,0.01490210243055104,0.08380049319994214
1.5,2.0,5000,150,qlog,20,20,0,0.0,0,144.1,1.524,1.52,0.02400000000000002,0.005544081718847875,0.024793887192315452,0.034058772731852836,0.007438800519979255,1.8978763979215938,-0.10212360207840585,0.01741536029788641,0.07788385895745001,0.12724712497053656,0.014774441776301273,0.040829820249928164
1.5,2.0,5000,160,pdf,20,20,0,0.0,0,153.65,1.5113698253781724,1.5132705498284005,0.01136982537817235,0.0030544818889558993,0.013660058279494711,0.01750829122785443,0.002538106430477613,2.0408425165595263,0.04084251655952652,0.017881466432105777,0.07996834895913829,0.08799602918543079,0.014665998973071153,0.0779601663500216
1.5,2.0,5000,160,qlog,20,20,0,0.0,0,153.65,1.525,1.52,0.025000000000000022,0.00630371653116344,0.028191077349141246,0.037148351242013454,0.009610849132757816,1.893310224460532,-0.10668977553946837,0.019198747647128003,0.08585940964368471,0.13559481744449564,0.017164692135295995,0.041209900999956514
1.5,2.0,5000,170,pdf,20,20,0,0.0,0,162.9,1.5120069822684061,1.5140638288766302,0.012006982268406408,0.003115165437603996,0.01393144335928083,0.01812590636528373,0.0025928136369792617,2.043226197355559,0.04322619735555917,0.017834019064219823,0.07975615787924543,0.08894659420965997,0.015442332425231901,0.08742511825003021
1.5,2.0,5000,170,qlog,20,20,0,0.0,0,162.9,1.525,1.52,0.025000000000000022,0.00630371653116344,0.028191077349141246,0.037148351242013454,0.009610849132757816,1.8804981460286503,-0.11950185397134941,0.01875109383975207,0.08385744095632636,0.144779694661048,0.017588523730085633,0.04028528009996535
1.5,2.0,5000,180,pdf,20,20,0,0.0,0,172.45,1.5118693439608044,1.5141456520561531,0.011869343960804423,0.0031637295427246717,0.014148628639913383,0.01819493978639536,0.002647384581829251,2.0425470511566117,0.042547051156612024,0.017929538267938562,0.08018333274458893,0.08898398771493304,0.014917873502770386,0.08387311834999309
1.5,2.0,5000,180,qlog,20,20,0,0.0,0,172.45,1.525,1.52,0.025000000000000022,0.00630371653116344,0.028191077349141246,0.037148351242013454,0.009610849132757816,1.872747876881638,-0.12725212311836212,0.019045764792437806,0.08517524951872622,0.15193809532891742,0.015745204517344333,0.041637633499999535
1.5,2.0,5000,190,pdf,20,20,0,0.0,0,181.4,1.5114731649457118,1.5137096618525239,0.011473164945711711,0.0031421038222042255,0.014051915477621123,0.017866645628998347,0.002615390006073381,2.041568374862483,0.04156837486248338,0.018038382390673558,0.08067009845936249,0.08893936886935401,0.015600634977072123,0.08040064179999717
