q_true,b_true,mu_true,n,rep,method,q_hat,b_hat,success,at_bound,at_start,occupied_bins,objective,nfev,seconds,message
2.5,2.0,0.0,100,63,qlog,nan,nan,False,False,False,2,nan,0,0.0012680159998126328,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,63,cdf,2.4505477502054327,2.5416590689548446,True,False,False,2,0.0005082945003759341,51,0.010691108000173699,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,64,pdf,1.6,2.0,True,False,True,2,49.99999988854864,3,0.0007203450004453771,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,64,mle,2.4147362055593593,1.0968351589611263,True,False,False,2,435.5257773231946,39,0.004969870000422816,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,64,qlog,2.7327357745141594,0.01,True,True,False,2,305404.1852888041,105,0.03260611699988658,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,64,cdf,2.477776088289934,1.59213318947872,True,False,False,2,0.0009916679570455885,57,0.01857125999958953,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,65,pdf,2.5026641736835287,0.01,True,True,False,3,7.028657248922124,63,0.006959102000109851,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,65,mle,2.4121482280617923,3.984174873574778,True,False,False,3,369.1337793545621,93,0.007589415999973426,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,65,qlog,2.7535061582858247,0.01,True,True,False,3,11524.083957054774,78,0.009342594001282123,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,65,cdf,2.420785562968153,4.045588992739039,True,False,False,3,0.0011123983041933648,60,0.03596476999882725,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,66,pdf,2.5846523770390366,0.01,True,True,False,4,20.290006117399248,72,0.01982908799982397,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,66,mle,2.4033155332523353,0.52956328404677,True,False,False,4,463.67413248372725,42,0.005171614999198937,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,66,qlog,2.6916971455368905,0.01,True,True,False,4,26747.681794434233,81,0.027166907999344403,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,66,cdf,2.4159161596164753,0.5653422602535827,True,False,False,4,0.0001981615242097958,57,0.030672928000058164,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,67,pdf,1.6,2.0,True,False,True,2,49.99999999999945,3,0.0009784069989109412,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,67,mle,2.4904400707595826,2.408995876792611,True,False,False,2,459.39830258686754,48,0.0058227879999321885,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,67,qlog,nan,nan,False,False,False,2,nan,0,0.0025209169998561265,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,67,cdf,2.4235770679514226,1.278526714055459,True,False,False,2,0.0010037726815290472,57,0.032332638000298175,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,68,pdf,1.6,2.0,True,False,True,4,24.99999999999895,3,0.0006381510011124192,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,68,mle,2.553219953462408,3.828680346786988,True,False,False,4,503.38546638234027,60,0.006795961000534589,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,68,qlog,2.814591830927535,0.01,True,True,False,4,1233749.1175846627,102,0.012592630999279208,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,68,cdf,2.5740078961889385,4.252680764607892,True,False,False,4,0.0016713863848632838,69,0.01326986499952909,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,69,pdf,1.6,2.0,True,False,True,4,24.99999995050643,3,0.000837772999148001,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,69,mle,2.550627370411528,3.4171600309928762,True,False,False,4,505.95710350495557,66,0.007270232999871951,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,69,qlog,2.763285099256826,0.01,True,True,False,4,72195.28986185329,90,0.016321921000781003,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,69,cdf,2.5397081671473827,3.3069680429700408,True,False,False,4,0.00026291217457510624,72,0.03613619699899573,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,70,pdf,1.6,2.0,True,False,True,2,49.99999999992789,3,0.0006592690006073099,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,70,mle,2.516595811623744,2.8231318394602427,True,False,False,2,477.4923364316545,57,0.005254010999124148,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,70,qlog,2.80054469614715,0.01,True,True,False,2,1206098.3044538165,114,0.012305800000831368,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,70,cdf,2.4896110196668713,2.1224828442776773,True,False,False,2,0.000687759111502549,60,0.02849633799996809,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,71,pdf,2.6217416501662645,0.01,True,True,False,7,10.097396745636956,81,0.008380302000659867,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,71,mle,2.4285553868215306,1.8340368688965463,True,False,False,7,420.21525531108523,45,0.007420412001010845,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,71,qlog,2.620343289697086,0.01,True,True,False,7,10684.894962679786,81,0.02925409999988915,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,71,cdf,2.4087038830683243,1.4643336141671541,True,False,False,7,0.00127171543560928,51,0.008251010000094539,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,72,pdf,1.6,2.0,True,False,True,2,49.999999999999204,3,0.0007160339991969522,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,72,mle,2.4825666531408332,1.0057453282457924,True,False,False,2,495.7117737325032,45,0.0030272709991550073,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,72,qlog,2.8212952374364497,0.01,True,True,False,2,6436826.769789648,96,0.010573903000477003,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,72,cdf,2.4564591357325254,0.7596712599575627,True,False,False,2,0.004009798982692868,66,0.013652128000103403,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,73,pdf,2.723147898983245,0.01,True,True,False,2,36.29803409708831,84,0.006719803999658325,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,73,mle,2.4530964235483563,2.244404656392794,True,False,False,2,429.75549691512447,48,0.0038704589987901272,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,73,qlog,2.7815317544465312,0.01,True,True,False,2,61627.46811724501,87,0.01196097000138252,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,73,cdf,2.491410137682122,2.8004474709360268,True,False,False,2,0.002709833145715509,60,0.015047692000734969,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,74,pdf,1.6,2.0,True,False,True,3,33.33333330388503,3,0.0015380980003101286,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,74,mle,2.495416655117713,2.8927063649178653,True,False,False,3,455.0099277621705,51,0.03908611899896641,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,74,qlog,2.7506685981779984,0.01,True,True,False,3,212490.7094199954,90,0.1309531020015129,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,74,cdf,2.4896015458270395,2.857160766122736,True,False,False,3,0.001539758514138262,57,0.09899911700085795,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,75,pdf,1.6,2.0,True,False,True,2,49.99999999809462,3,0.004926650999550475,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,75,mle,2.5164084789476777,1.9656564524084301,True,False,False,2,495.39754105808106,60,0.058049027999004466,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,75,qlog,nan,nan,False,False,False,2,nan,0,0.0015952000012475764,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,75,cdf,2.5096406257658077,1.9648269985506188,True,False,False,2,0.00020331945561938828,63,0.06495625900060986,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,76,pdf,1.6,2.0,True,False,True,3,33.333333333333464,3,0.0012926159997732611,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,76,mle,2.517132231102519,2.9611344866586564,True,False,False,3,475.6669622673936,57,0.029542795000452315,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,76,qlog,nan,nan,False,False,False,3,nan,0,0.005609492998701171,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,76,cdf,2.460254629509898,2.1915721802945005,True,False,False,3,0.0002780737275878841,57,0.04454147000069497,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,77,pdf,1.6,2.0,True,False,True,5,19.999999992855642,3,0.0013325529998837737,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,77,mle,2.5697758248358156,2.3586366236369134,True,False,False,5,548.3099788344548,60,0.05748660499921243,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,77,qlog,2.792081797310699,0.01,True,True,False,5,78645.94656487054,96,0.12870049299999664,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,77,cdf,2.5884485185477395,2.3706620898783273,True,False,False,5,0.0014608340289214837,66,0.0840212410003005,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,78,pdf,2.541253392231735,0.01,True,True,False,7,7.031932335801521,72,0.044546916000399506,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,78,mle,2.447162125532029,1.3317109458474852,True,False,False,7,450.9600551813323,39,0.056264229000589694,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,78,qlog,2.757140666183577,0.01,True,True,False,7,4558.982804696859,78,0.10539396800049872,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,78,cdf,2.4382891486500795,1.3716489733483286,True,False,False,7,0.0003490202457095269,54,0.08708843699969293,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,79,pdf,2.6533597519653553,0.01,True,True,False,5,15.033440761733024,78,0.08980407899980491,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,79,mle,2.409487389407445,0.5561313361148518,True,False,False,5,465.65321592890274,42,0.08331931099928624,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,79,qlog,2.7069784588267276,0.01,True,True,False,5,16306.112849724177,81,0.4275371310013725,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,79,cdf,2.3906828805202953,0.45223896596106594,True,False,False,5,0.0012117694951673146,81,0.33213403999980073,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,80,pdf,2.220400614198674,0.01,True,True,False,10,1.9691695490787162,57,0.08845554999970773,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,80,mle,2.451824904625842,1.2056759437311997,True,False,False,10,459.7686174602792,42,0.06502905399975134,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,80,qlog,2.671172131505663,0.01,True,True,False,10,266.1892508570785,84,0.187452800999381,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,80,cdf,2.4783054911707225,1.2353802678367443,True,False,False,10,0.0013292787225078755,66,0.15154825099853042,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,81,pdf,1.6,2.0,True,False,True,3,33.33333331637436,3,0.0011056639996240847,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,81,mle,2.5329261617504977,1.7215730192754755,True,False,False,3,519.8265530839936,54,0.04621075800059771,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,81,qlog,2.743984933128698,0.01,True,True,False,3,307853.4372369722,105,0.19368189799934044,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,81,cdf,2.5587370101928872,2.237732516770398,True,False,False,3,0.0006260225772230743,63,0.18474714900003164,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,82,pdf,1.6,2.0,True,False,True,4,24.99999999866746,3,0.0032821989989315625,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,82,mle,2.5275994042427,3.0991886109147093,True,False,False,4,484.5662642964717,57,0.0542442209989531,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,82,qlog,2.753536113199358,0.01,True,True,False,4,490398.299295204,93,0.058092958000997896,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,82,cdf,2.5399317267434616,3.0721642558616318,True,False,False,4,0.0004907511329912797,60,0.02304303299933963,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,83,pdf,2.6349893766389942,0.01,True,True,False,7,9.469579354798487,78,0.012320466999881319,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,83,mle,2.551265929815492,3.2869380571823092,True,False,False,7,508.663443721628,60,0.0038019899984647054,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,83,qlog,2.7717649648215565,0.01,True,True,False,7,9034.740020574387,87,0.013848028998836526,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,83,cdf,2.6100526080930746,4.280995678747584,True,False,False,7,0.00439406225988182,78,0.016040354001233936,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,84,pdf,2.5564928985839095,0.01,True,True,False,8,5.259497955323142,66,0.0055437539995182306,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,84,mle,2.523787595656305,3.349780453289357,True,False,False,8,476.55557001891617,132,0.02974056800121616,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,84,qlog,2.7245394951332216,0.01,True,True,False,8,1744.323520452845,90,0.013080795999485417,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,84,cdf,2.55503044767861,4.424172060357751,True,False,False,8,0.0004290266811299536,69,0.014273361999585177,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,85,pdf,1.6,2.0,True,False,True,5,19.999999988183824,3,0.000673164000545512,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,85,mle,2.4763005430406646,1.9413412021457996,True,False,False,5,457.11678964675,51,0.005920259000049555,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,85,qlog,2.766145379099087,0.01,True,True,False,5,107424.49817205197,99,0.010216606999165379,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,85,cdf,2.461260511429068,2.087275194720457,True,False,False,5,0.001231163769839152,51,0.011472524000055273,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,86,pdf,2.7457646324001685,0.01,True,True,False,2,34.343184179822856,81,0.006688706000204547,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,86,mle,2.467921298292275,2.067172697333865,True,False,False,2,446.5301384264635,45,0.0036568559989973437,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,86,qlog,2.8073625018977695,0.01,True,True,False,2,71894.15589533903,90,0.02651148299992201,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,86,cdf,2.4639371206391565,2.2732763356824477,True,False,False,2,0.0004406675623388715,54,0.012279315998966922,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,87,pdf,2.506481894654154,0.01,True,True,False,6,12.743794720564445,108,0.00920319900069444,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,87,mle,2.426137791266521,0.830040957321185,True,False,False,6,458.0039684947547,36,0.002606455998829915,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,87,qlog,2.722171911553379,0.01,True,True,False,6,9658.49123120337,105,0.0123240650009393,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,87,cdf,2.425703558443023,0.8663863175427614,True,False,False,6,0.00021771061514193015,57,0.013532842000131495,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,88,pdf,1.6,2.0,True,False,True,3,33.33333330562866,3,0.0008050579999689944,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,88,mle,2.55664252580998,1.9573494263907314,True,False,False,3,541.0947445621464,54,0.00439008799912699,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,88,qlog,nan,nan,False,False,False,3,nan,0,0.0010198849995504133,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,88,cdf,2.5448921509877542,1.6812051866101387,True,False,False,3,0.0004567367313211812,63,0.011171304000527016,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,89,pdf,1.886448503235656,0.01,True,True,False,7,0.66256438471335,75,0.025598462001653388,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,89,mle,2.3278072664871803,0.9180634782688262,True,False,False,7,388.03497328581466,33,0.002214137000919436,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,89,qlog,2.678842041634337,0.01,True,True,False,7,245.2206311377204,78,0.008564108999053133,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,89,cdf,2.2727973238952464,0.539640632623882,True,False,False,7,0.003637553043523872,72,0.014981471998908091,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,90,pdf,2.705317676203599,0.01,True,True,False,4,20.963344809742647,87,0.009319165999841061,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,90,mle,2.4217616107027635,2.3028041488982387,True,False,False,4,403.6683390170057,45,0.0030626459993072785,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,90,qlog,2.624564029125404,0.01,True,True,False,4,61558.121808479475,81,0.012311246999161085,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,90,cdf,2.4704810180417347,2.947234674668249,True,False,False,4,0.00402517477673333,57,0.010569394999038195,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,91,pdf,2.1980397643121172,0.01,True,True,False,8,3.3678566637921943,54,0.004621791000317899,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,91,mle,2.447823224035671,2.5368854115048314,True,False,False,8,419.2767209749664,54,0.009309015000326326,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,91,qlog,2.653748727445732,0.01,True,True,False,8,1183.5735371068222,90,0.029601143000036245,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,91,cdf,2.484775112263435,2.782719771691839,True,False,False,8,0.0004440704884709691,63,0.021222338000370655,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,92,pdf,2.6448977094801407,0.01,True,True,False,5,15.26994953904815,75,0.005851538999195327,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,92,mle,2.4416256995734047,1.3541643496317017,True,False,False,5,445.64380420014083,42,0.0029480430002877256,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,92,qlog,2.5971196172321234,0.01,True,True,False,5,20757.277439992315,78,0.009251707999283099,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,92,cdf,2.4684533563941677,1.557634366321252,True,False,False,5,0.0011993945063462162,57,0.009746591000293847,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,93,pdf,1.6,2.0,True,False,True,3,33.33333333333313,3,0.0006303620011749445,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,93,mle,2.6064498641506044,6.83248065041545,True,False,False,3,546.7033299311353,69,0.004745095000544097,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,93,qlog,2.8250482134101254,0.01,True,True,False,3,3955854.3738896293,99,0.013387872000748757,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,93,cdf,2.6303962350396213,7.074474685577333,True,False,False,3,0.0026077857564298225,81,0.03410888300095394,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,94,pdf,1.6,2.0,True,False,True,2,50.00000000000001,3,0.0010363969995523803,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,94,mle,2.5820705768997727,3.9491561154064216,True,False,False,2,538.8929108878333,69,0.007560808000562247,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,94,qlog,nan,nan,False,False,False,2,nan,0,0.0011324189999868395,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,94,cdf,2.6244929319935624,3.8760805805543144,True,False,False,2,0.011002093295327184,72,0.018803892000505584,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,95,pdf,1.6,2.0,True,False,True,4,24.99999998334875,3,0.0008732149999559624,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,95,mle,2.4129698447171197,1.6522088307605944,True,False,False,4,413.74513591769073,45,0.010200796999924933,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,95,qlog,2.722786405031827,0.01,True,True,False,4,206458.76454561463,90,0.010795954000059282,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,95,cdf,2.374251029888364,1.3511840096214638,True,False,False,4,0.0003571039554052863,57,0.011780953998822952,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,96,pdf,2.6835052352897537,0.01,True,True,False,4,2.817729724976039,81,0.02807779899922025,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,96,mle,2.4872405638807797,2.37099607458434,True,False,False,4,457.176972509237,51,0.009422932000234141,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,96,qlog,2.809657761595142,0.01,True,True,False,4,3521.9803198947984,87,0.022825584999736748,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,96,cdf,2.4907582668403125,2.123200201845948,True,False,False,4,0.0002750626251351302,63,0.01927183999941917,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,97,pdf,1.6,2.0,True,False,True,2,49.99999999999994,3,0.0007996840013220208,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,97,mle,2.524931429331641,2.036330827419759,True,False,False,2,502.67353433101874,54,0.0059179970012337435,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,97,qlog,nan,nan,False,False,False,2,nan,0,0.00198912899941206,ValueError('q-logarithm requires y > 0.')
2.5,2.0,0.0,100,97,cdf,2.4799094703972,1.4426640114817333,True,False,False,2,0.002042743066029853,57,0.016215165000176057,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,98,pdf,2.5158027585110263,0.01,True,True,False,6,11.10778209497196,57,0.017360948000714416,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,98,mle,2.385546740983458,1.3546719693409393,True,False,False,6,404.4198641103944,51,0.005281831998217967,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,98,qlog,2.6005553731484365,0.01,True,True,False,6,7182.387554801525,87,0.009892101999867009,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,98,cdf,2.3990768617918703,1.4499351513810441,True,False,False,6,0.0002387376867275356,54,0.044242014999326784,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,99,pdf,1.6,2.0,True,False,True,3,33.33333331421639,3,0.0006631309988733847,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
2.5,2.0,0.0,100,99,mle,2.524686684660258,2.8688170201048666,True,False,False,3,485.2723743138806,63,0.007245105000038166,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2.5,2.0,0.0,100,99,qlog,2.7652735211743913,0.01,True,True,False,3,90087.66891370394,93,0.05656635400009691,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
