q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,5.0,1000,150,qlog,10,10,0,0.0,0,139.7,1.518,1.52,0.018000000000000016,0.018961950204437205,0.059962951524717006,0.05966573556070524,0.009354310295186219,3.508165319569602,-1.4918346804303984,0.11325487277578575,0.35814335408407927,1.5300361791807418,0.10866536935517578,0.04948033590001159
1.5,5.0,1000,200,pdf,10,10,0,0.0,0,179.3,1.517877312955354,1.5260310378899535,0.01787731295535395,0.021888922016066955,0.06921884909657634,0.06805675926557782,0.017610333568619605,5.035426226473645,0.03542622647364509,0.2302591254539233,0.7281432884728499,0.6916851893856136,0.23375798932310834,0.08455737350000163
1.5,5.0,1000,200,qlog,10,10,0,0.0,0,179.3,1.516,1.52,0.016000000000000014,0.019275776393067965,0.060955357070199855,0.060000000000000046,0.010954451150103335,3.124115662971394,-1.8758843370286058,0.10071221096031788,0.31847997482597823,1.9000601545314009,0.09951699654465969,0.0836068368000042
1.5,5.0,5000,20,pdf,10,10,0,0.0,0,20.0,1.5022087247283065,1.5035498366538156,0.002208724728306466,0.008135211350083599,0.025725797113117607,0.02450537570249013,0.0032978784965907834,5.033521032263372,0.033521032263372594,0.07482972272969722,0.23663236050471553,0.2269780743557235,0.04117169039090816,0.07867982990003383
1.5,5.0,5000,20,qlog,10,10,0,0.0,0,20.0,1.6740000000000002,1.6700000000000002,0.1740000000000001,0.028759539480163986,0.0909456492148531,0.19421637418096352,0.028723705451427647,4.3097201980957145,-0.6902798019042856,0.06327578904129771,0.2000956141148229,0.7159054645874755,0.06987743251823214,0.025181025899973973
1.5,5.0,5000,30,pdf,10,10,0,0.0,0,29.9,1.5059923095582133,1.5002280724969452,0.005992309558213593,0.007243322033770193,0.022905395452796875,0.0225410558893226,0.006132794176864586,5.068821565970895,0.06882156597089502,0.06545266365511453,0.20697949607508348,0.20806938400118408,0.060357380221310236,0.06899832389999574
1.5,5.0,5000,30,qlog,10,10,0,0.0,0,29.9,1.56,1.56,0.06000000000000005,0.013333333333333345,0.04216370213557843,0.07211102550927985,0.01373746514892573,4.413458372581235,-0.586541627418766,0.049246979463961255,0.15573262298965562,0.6048623525827748,0.04819078887918942,0.027733306599998286
1.5,5.0,5000,40,pdf,10,10,0,0.0,0,39.6,1.5023527226687123,1.505360435485779,0.002352722668712404,0.0067197759401802885,0.021249797336969096,0.020296152397237907,0.00250989889769381,5.035766246376368,0.035766246376368646,0.06386273606580554,0.20195170357812633,0.19489809106338565,0.045702787351873046,0.03747502589999385
1.5,5.0,5000,40,qlog,10,10,0,0.0,0,39.6,1.5279999999999998,1.53,0.028000000000000025,0.009521904571390474,0.030110906108363266,0.040000000000000036,0.00795822425754222,4.545713763531,-0.4542862364690001,0.05827747858678904,0.1842895686259441,0.4867672598265737,0.05621882705983665,0.027942824600017957
1.5,5.0,5000,50,pdf,10,10,0,0.0,0,49.3,1.5052354653576703,1.506827382736631,0.0052354653576702995,0.005957713867246453,0.018839945468068824,0.018624158725354337,0.002361919835173296,5.05761960745569,0.05761960745568899,0.05803365089871665,0.18351851777502226,0.18338800640460307,0.03392760438343018,0.04184031070001311
1.5,5.0,5000,50,qlog,10,10,0,0.0,0,49.3,1.518,1.51,0.018000000000000016,0.008137703743822475,0.0257336787541584,0.030331501776206228,0.0061424318147647265,4.643462194751052,-0.3565378052489474,0.04724687407118042,0.1494077343880825,0.3836790462837633,0.04697720315484156,0.029607074400064447
1.5,5.0,5000,70,pdf,10,10,0,0.0,0,68.3,1.5041340928092821,1.5048121676706734,0.004134092809281853,0.006027780205755176,0.01906151468506475,0.018549876852308245,0.0032240912308753684,5.0515826941257265,0.05158269412572629,0.05955586211994455,0.18833217231396887,0.18596472985197182,0.037356367152433075,0.038676736899947176
1.5,5.0,5000,70,qlog,10,10,0,0.0,0,68.3,1.514,1.51,0.014000000000000012,0.007333333333333339,0.023190036174568135,0.026076809620810618,0.006864705602320905,4.720571037124465,-0.2794289628755349,0.05283443853872247,0.16707716467854133,0.3212535546184905,0.05191000616412604,0.03402316720000727
1.5,5.0,5000,100,pdf,10,10,0,0.0,0,96.7,1.5039130241779188,1.5061999587785402,0.003913024177918878,0.005539497241657811,0.017517428375858856,0.01707296182359664,0.002321507928448425,5.048218797984676,0.04821879798467652,0.05409546036695294,0.17106486583493924,0.1692983224072236,0.03626137506995408,0.04556805120005265
1.5,5.0,5000,100,qlog,10,10,0,0.0,0,96.7,1.518,1.52,0.018000000000000016,0.007571877794400371,0.023944379994757316,0.028982753492378905,0.006210590034081192,4.742691747335014,-0.25730825266498647,0.05035804373771486,0.15924611672155786,0.29838051211718725,0.05761863628913766,0.03969079970001985
1.5,5.0,5000,150,pdf,10,10,0,0.0,0,143.3,1.5039574332167303,1.5074046994678183,0.0039574332167303435,0.005829248746588201,0.018433703086900396,0.017929934361599925,0.0024916075255397964,5.050702890044709,0.05070289004470992,0.055871615619055064,0.17668156190965253,0.17511573300488134,0.0355083390342896,0.059795839100070226
1.5,5.0,5000,150,qlog,10,10,0,0.0,0,143.3,1.52,1.51,0.020000000000000018,0.009888264649460894,0.031269438398822895,0.035777087639996666,0.009383792173506173,4.655623598301596,-0.34437640169840406,0.06379754969668311,0.20174556617930298,0.3939876294662655,0.07387877900030763,0.03367927310000596
1.5,5.0,5000,200,pdf,10,10,0,0.0,0,189.4,1.5039166861585276,1.5066553318668405,0.003916686158527449,0.00558516614301542,0.017661846122386454,0.0172071833276156,0.0024152733044526383,5.049691284972535,0.04969128497253532,0.054223307433601174,0.171469153757719,0.1700903507656186,0.036487516796387454,0.08516413819993432
1.5,5.0,5000,200,qlog,10,10,0,0.0,0,189.4,1.528,1.52,0.028000000000000025,0.009521904571390474,0.030110906108363266,0.040000000000000036,0.00856348838577676,4.593815985484161,-0.40618401451583913,0.04887400129620708,0.15455316246203607,0.43183731389554364,0.05351237639025943,0.03689917880001303
1.9,2.0,1000,20,pdf,10,10,0,0.0,0,19.9,1.9070213484606438,1.916472193065462,0.0070213484606438835,0.008875887315711067,0.028068020172644995,0.027537823352193104,0.005525316965836108,2.1296005552719612,0.12960055527196138,0.07587235895269699,0.23992946574039006,0.26192716087535256,0.04545582593224,0.029818593700019845
