q_true,b_true,n,rep,seed,bins,method,q_hat,b_hat,success,at_bound,occupied_bins,max_abs_x,seconds,message
1.9,5.0,1000,2,20260926-1-1-0-2,150,pdf,1.8888218921014917,4.860170317761591,True,False,125,233.2021537010141,0.03999684600012188,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,2,20260926-1-1-0-2,150,qlog,1.94,1.8743942407872607,True,False,125,233.2021537010141,0.03559025200001997,barrido q-log; q por deviance de bins
1.9,5.0,1000,2,20260926-1-1-0-2,200,pdf,1.8907352035241642,4.902962531090145,True,False,161,233.2021537010141,0.03858187600008023,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,2,20260926-1-1-0-2,200,qlog,1.96,1.6076948597406904,True,False,161,233.2021537010141,0.019542083000033017,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,20,pdf,1.8807879931239817,4.744402732392523,True,False,20,45.10256300122974,0.04232926999998199,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,3,20260926-1-1-0-3,20,qlog,1.98,3.290774079845488,True,False,20,45.10256300122974,0.01861961400004475,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,30,pdf,1.8815117861038635,4.798306445418344,True,False,30,45.10256300122974,0.032118708000098195,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,30,qlog,1.92,3.7607090384930126,True,False,30,45.10256300122974,0.03767393800012542,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,40,pdf,1.8939156497857348,4.887609249772689,True,False,39,45.10256300122974,0.027030861999946865,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,40,qlog,1.92,3.88743155858095,True,False,39,45.10256300122974,0.02040817900001457,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,50,pdf,1.8850068750525797,4.624677920859254,True,False,48,45.10256300122974,0.028498319000163974,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,50,qlog,1.9,3.337771497201074,True,False,48,45.10256300122974,0.03376935799997227,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,70,pdf,1.8902021253286398,4.773379227114427,True,False,67,45.10256300122974,0.032212002999813194,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,70,qlog,1.9,3.403445118685713,True,False,67,45.10256300122974,0.024761335999983203,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,100,pdf,1.881949727361776,4.641727393497487,True,False,91,45.10256300122974,0.0500107670000034,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,100,qlog,1.88,2.754376728645291,True,False,91,45.10256300122974,0.02196312699993541,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,150,pdf,1.88694541193343,4.725530114566388,True,False,128,45.10256300122974,0.03307004900011634,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,150,qlog,1.88,2.261355877391911,True,False,128,45.10256300122974,0.04267501000003904,barrido q-log; q por deviance de bins
1.9,5.0,1000,3,20260926-1-1-0-3,200,pdf,1.883789052031704,4.693330744840831,True,False,160,45.10256300122974,0.03624204099992312,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,3,20260926-1-1-0-3,200,qlog,1.88,1.6992570443090909,True,False,160,45.10256300122974,0.05493031700007123,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,20,pdf,1.9155113360097218,6.001384699429871,True,False,20,83.9333326746449,0.03656926899998325,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,20,qlog,2.04,3.9845849288451287,True,False,20,83.9333326746449,0.023782106999988173,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,30,pdf,1.905108694114946,5.914390817439386,True,False,30,83.9333326746449,0.0494994839998526,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,30,qlog,1.96,4.332752312241587,True,False,30,83.9333326746449,0.017604780000056053,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,40,pdf,1.918618675142707,6.129783161526919,True,False,40,83.9333326746449,0.02770530900011181,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,40,qlog,1.96,4.480954173207753,True,False,40,83.9333326746449,0.01979327200001535,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,50,pdf,1.9078600284774048,5.911069329803766,True,False,50,83.9333326746449,0.05009479599993938,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,50,qlog,1.94,4.139105063259561,True,False,50,83.9333326746449,0.017918449000035253,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,70,pdf,1.9124451693008122,5.999076223497955,True,False,68,83.9333326746449,0.057135711999990235,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,70,qlog,1.94,3.536422398622814,True,False,68,83.9333326746449,0.023734492000130558,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,100,pdf,1.915600985831608,6.071362431039476,True,False,92,83.9333326746449,0.03591594800013809,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,100,qlog,1.94,3.046098792671919,True,False,92,83.9333326746449,0.03932223499987231,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,150,pdf,1.9206778484687588,6.169454337888682,True,False,136,83.9333326746449,0.03394379600013053,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,150,qlog,1.96,2.1968139205589616,True,False,136,83.9333326746449,0.019949980999854233,barrido q-log; q por deviance de bins
1.9,5.0,1000,4,20260926-1-1-0-4,200,pdf,1.91778712778272,6.125015400894193,True,False,166,83.9333326746449,0.06148341299990534,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,4,20260926-1-1-0-4,200,qlog,1.98,1.4911611510563674,True,False,166,83.9333326746449,0.020583205999855636,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,20,pdf,1.900416327933206,5.1027645648704265,True,False,20,57.92019393998687,0.028760998000052496,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,20,qlog,2.0,3.4498856770175528,True,False,20,57.92019393998687,0.038331328999902325,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,30,pdf,1.8964073358496967,5.065645343686667,True,False,30,57.92019393998687,0.028972608000003675,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,5,20260926-1-1-0-5,30,qlog,1.94,3.9922258728955553,True,False,30,57.92019393998687,0.017734998999912932,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,40,pdf,1.8949421089960008,5.082416280273075,True,False,40,57.92019393998687,0.04387538199989649,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,40,qlog,1.92,3.75805111348735,True,False,40,57.92019393998687,0.01982968799984519,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,50,pdf,1.8957280458448416,5.091839709762931,True,False,49,57.92019393998687,0.03001842999992732,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,50,qlog,1.9,3.3668475958082196,True,False,49,57.92019393998687,0.02670158699993408,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,70,pdf,1.8931052554456655,5.050647352122583,True,False,68,57.92019393998687,0.04516451999984383,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,70,qlog,1.9,3.2183386606242808,True,False,68,57.92019393998687,0.0199635199999193,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,100,pdf,1.8959460250748037,5.073255923045489,True,False,94,57.92019393998687,0.02820096300001751,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,100,qlog,1.9,3.002216699681627,True,False,94,57.92019393998687,0.03914386599990394,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,150,pdf,1.8962758482857942,5.094343246958728,True,False,134,57.92019393998687,0.04066273499984163,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,150,qlog,1.9,2.057512063679272,True,False,134,57.92019393998687,0.04674577300011151,barrido q-log; q por deviance de bins
1.9,5.0,1000,5,20260926-1-1-0-5,200,pdf,1.8960184934275808,5.085239858497202,True,False,165,57.92019393998687,0.04636070600008679,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,5,20260926-1-1-0-5,200,qlog,1.88,1.6283031384263746,True,False,165,57.92019393998687,0.034272011999973984,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,20,pdf,1.8802567094888938,4.724396058762334,True,False,20,37.188855067934846,0.025211796000121467,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,6,20260926-1-1-0-6,20,qlog,1.98,3.2216194632820008,True,False,20,37.188855067934846,0.01972566600011305,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,30,pdf,1.8885580426030737,4.7858418277780945,True,False,30,37.188855067934846,0.026097833999983777,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,6,20260926-1-1-0-6,30,qlog,1.92,3.688850403062616,True,False,30,37.188855067934846,0.03953239499992378,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,40,pdf,1.8761596499341968,4.565713122670014,True,False,40,37.188855067934846,0.035294752000027074,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,6,20260926-1-1-0-6,40,qlog,1.88,3.2345965855115795,True,False,40,37.188855067934846,0.01951104700015094,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,50,pdf,1.8843864380506081,4.671925046914117,True,False,50,37.188855067934846,0.04886798699999417,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,6,20260926-1-1-0-6,50,qlog,1.88,3.27590300488627,True,False,50,37.188855067934846,0.02404068000009829,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,70,pdf,1.8787505876485937,4.618284464354419,True,False,66,37.188855067934846,0.06368153699986578,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,6,20260926-1-1-0-6,70,qlog,1.8599999999999999,2.7937490831034943,True,False,66,37.188855067934846,0.021037391999925603,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,100,pdf,1.8815959982267063,4.6654556729329,True,False,93,37.188855067934846,0.054287678000036976,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,6,20260926-1-1-0-6,100,qlog,1.8599999999999999,2.4561563073640276,True,False,93,37.188855067934846,0.041664876000140794,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,150,pdf,1.8803692072964646,4.633961898012674,True,False,127,37.188855067934846,0.03480691400000069,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,6,20260926-1-1-0-6,150,qlog,1.84,1.8784935611025257,True,False,127,37.188855067934846,0.04611031800004639,barrido q-log; q por deviance de bins
1.9,5.0,1000,6,20260926-1-1-0-6,200,pdf,1.8793629362339326,4.631226651948603,True,False,166,37.188855067934846,0.04043311899999935,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,6,20260926-1-1-0-6,200,qlog,1.84,1.7516229776121286,True,False,166,37.188855067934846,0.02629212900001221,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,20,pdf,1.8671569947679467,4.833854884328447,True,False,20,49.3781010419273,0.04214989699994476,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,7,20260926-1-1-0-7,20,qlog,1.96,3.378365695917244,True,False,20,49.3781010419273,0.019439908000094874,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,30,pdf,1.8576880856665021,4.569673075694103,True,False,30,49.3781010419273,0.028884454000035475,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,30,qlog,1.88,3.2256619302191027,True,False,30,49.3781010419273,0.022654123000165782,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,40,pdf,1.8765135961690254,4.946566727596397,True,False,40,49.3781010419273,0.04301756600011686,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,40,qlog,1.88,3.6740723583862427,True,False,40,49.3781010419273,0.02123112999993282,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,50,pdf,1.859473499757136,4.672960819782031,True,False,50,49.3781010419273,0.0254508180000812,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,50,qlog,1.8599999999999999,3.16190109409105,True,False,50,49.3781010419273,0.03676029999996899,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,70,pdf,1.8685046401310617,4.78036004267641,True,False,69,49.3781010419273,0.024842849000151546,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,70,qlog,1.8599999999999999,3.0276350249942556,True,False,69,49.3781010419273,0.020641071999989435,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,100,pdf,1.866873904546544,4.761792802953455,True,False,95,49.3781010419273,0.049746574999971926,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,100,qlog,1.84,2.3598633230349657,True,False,95,49.3781010419273,0.027937367000049562,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,150,pdf,1.8701468286133311,4.8001800657050495,True,False,139,49.3781010419273,0.051311579999946844,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,150,qlog,1.8599999999999999,2.0642979386944584,True,False,139,49.3781010419273,0.03669671800003016,barrido q-log; q por deviance de bins
1.9,5.0,1000,7,20260926-1-1-0-7,200,pdf,1.8695327397681356,4.784992699977424,True,False,178,49.3781010419273,0.053227709999873696,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,7,20260926-1-1-0-7,200,qlog,1.8599999999999999,1.6684607339865982,True,False,178,49.3781010419273,0.04568120500016448,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,20,pdf,1.8523372592433478,4.260044008495084,True,False,20,45.159226194465795,0.05468671200014796,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,8,20260926-1-1-0-8,20,qlog,1.96,3.0246024708603008,True,False,20,45.159226194465795,0.03185753999991903,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,30,pdf,1.871486916432063,4.448706899681828,True,False,30,45.159226194465795,0.032168592000061835,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,30,qlog,1.9,3.3979841756788858,True,False,30,45.159226194465795,0.026246100999969713,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,40,pdf,1.8697606640884248,4.438509440372851,True,False,40,45.159226194465795,0.05059308799991413,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,40,qlog,1.88,3.3501785854681914,True,False,40,45.159226194465795,0.020611959999996543,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,50,pdf,1.880772917380086,4.617051765966495,True,False,49,45.159226194465795,0.032001453000020774,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,50,qlog,1.9,3.657242951226136,True,False,49,45.159226194465795,0.037178036000113934,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,70,pdf,1.8778624000794821,4.571106811952313,True,False,67,45.159226194465795,0.027328018000162047,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,70,qlog,1.88,2.935536649498547,True,False,67,45.159226194465795,0.02448159100003977,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,100,pdf,1.8870857436170507,4.689604244755583,True,False,94,45.159226194465795,0.0534798779999619,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,100,qlog,1.9,2.8899027551848993,True,False,94,45.159226194465795,0.02484308700013571,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,150,pdf,1.8824513797280467,4.618701447134153,True,False,134,45.159226194465795,0.05952262100004191,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,150,qlog,1.88,2.2270236347036905,True,False,134,45.159226194465795,0.025220273000059024,barrido q-log; q por deviance de bins
1.9,5.0,1000,8,20260926-1-1-0-8,200,pdf,1.8856515222840657,4.656793731194448,True,False,169,45.159226194465795,0.04105329200001506,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,8,20260926-1-1-0-8,200,qlog,1.88,1.891029719709062,True,False,169,45.159226194465795,0.04860880400019596,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,20,pdf,1.8816004133103936,5.2373645367169805,True,False,20,203.96990905163173,0.026087349999897924,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,9,20260926-1-1-0-9,20,qlog,2.1,2.963427421684872,True,False,20,203.96990905163173,0.014727025999945909,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,30,pdf,1.911149900796036,5.71241405537372,True,False,30,203.96990905163173,0.023394149000068865,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,9,20260926-1-1-0-9,30,qlog,2.0,3.9673442072611342,True,False,30,203.96990905163173,0.0325812539999788,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,40,pdf,1.9150515566059658,5.874900126323648,True,False,40,203.96990905163173,0.022415071000068565,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,5.0,1000,9,20260926-1-1-0-9,40,qlog,1.96,3.899178758727787,True,False,40,203.96990905163173,0.016384054999889486,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,50,pdf,1.905443879053883,5.685202591829345,True,False,48,203.96990905163173,0.023556747000156975,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,9,20260926-1-1-0-9,50,qlog,1.94,4.011453478073069,True,False,48,203.96990905163173,0.03632005200006461,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,70,pdf,1.9103596055614112,5.77579366479869,True,False,63,203.96990905163173,0.035136273000034635,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,9,20260926-1-1-0-9,70,qlog,1.94,3.525652858694154,True,False,63,203.96990905163173,0.02136261500004366,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,100,pdf,1.9135689659898547,5.852736167150923,True,False,88,203.96990905163173,0.06454121599995233,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,9,20260926-1-1-0-9,100,qlog,1.96,2.868780746956141,True,False,88,203.96990905163173,0.018924572000059925,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,150,pdf,1.9145770559721884,5.859237727795016,True,False,127,203.96990905163173,0.051526263999903676,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,9,20260926-1-1-0-9,150,qlog,1.98,2.366238257793267,True,False,127,203.96990905163173,0.017919456000072387,barrido q-log; q por deviance de bins
1.9,5.0,1000,9,20260926-1-1-0-9,200,pdf,1.9130845925797912,5.83575425305614,True,False,165,203.96990905163173,0.05162399200003165,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,1000,9,20260926-1-1-0-9,200,qlog,1.98,1.7310155497902804,True,False,165,203.96990905163173,0.03608752800005277,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,20,pdf,1.8896009810885952,4.986809396218943,True,False,20,434.79691951582333,0.023764267999922595,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,20,qlog,2.16,2.8970045398014994,True,False,20,434.79691951582333,0.035278533000109746,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,30,pdf,1.8810917759895114,4.898765918028689,True,False,30,434.79691951582333,0.02735682899992753,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,30,qlog,2.0,3.4142147505798883,True,False,30,434.79691951582333,0.0166752519999136,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,40,pdf,1.889196425443184,5.032410172831035,True,False,39,434.79691951582333,0.02844315499987715,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,40,qlog,1.94,3.88326799939859,True,False,39,434.79691951582333,0.0334237199999734,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,50,pdf,1.8931166369490575,5.073648010264751,True,False,49,434.79691951582333,0.037496529000009104,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,50,qlog,1.92,4.1065947942709755,True,False,49,434.79691951582333,0.08056691499996305,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,70,pdf,1.8924852009553899,5.081745611196623,True,False,68,434.79691951582333,0.02822414399997797,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,70,qlog,1.9,4.170814876266288,True,False,68,434.79691951582333,0.01645978900000955,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,100,pdf,1.89233815598906,5.0609306605909365,True,False,97,434.79691951582333,0.044695524999951886,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,100,qlog,1.92,4.332646168845801,True,False,97,434.79691951582333,0.01735030000008919,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,150,pdf,1.8932331675498955,5.084093151424592,True,False,143,434.79691951582333,0.03676764700003332,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,150,qlog,1.9,4.047933361081361,True,False,143,434.79691951582333,0.04508975500016277,barrido q-log; q por deviance de bins
1.9,5.0,5000,0,20260926-1-1-1-0,200,pdf,1.8936488343515645,5.085200350085004,True,False,190,434.79691951582333,0.04369073400016532,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,0,20260926-1-1-1-0,200,qlog,1.9,3.892069734354329,True,False,190,434.79691951582333,0.021402150999847436,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,20,pdf,1.8696340003368996,4.610602016643332,True,False,20,2878.194170014216,0.035512479000090025,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,1,20260926-1-1-1-1,20,qlog,2.2800000000000002,1.769454106957104,True,False,20,2878.194170014216,0.012489297000001898,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,30,pdf,1.8878158119530277,4.872187796058194,True,False,30,2878.194170014216,0.024952105000011215,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,1,20260926-1-1-1-1,30,qlog,2.1,3.040582355674498,True,False,30,2878.194170014216,0.014089273000081448,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,40,pdf,1.886962738254524,4.86516254906572,True,False,40,2878.194170014216,0.06397251299995332,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,1,20260926-1-1-1-1,40,qlog,2.0,3.490627911190471,True,False,40,2878.194170014216,0.019678347999843027,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,50,pdf,1.8940228653990991,4.949685170196597,True,False,49,2878.194170014216,0.05275457900006586,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,1,20260926-1-1-1-1,50,qlog,1.96,3.8932293077022937,True,False,49,2878.194170014216,0.016745545000048878,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,70,pdf,1.898612326374277,5.002912523316075,True,False,68,2878.194170014216,0.03585377600006723,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,1,20260926-1-1-1-1,70,qlog,1.96,4.395087984173664,True,False,68,2878.194170014216,0.01601159799997731,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,100,pdf,1.8985829582078333,5.013686190789001,True,False,94,2878.194170014216,0.048598824999999124,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,5.0,5000,1,20260926-1-1-1-1,100,qlog,1.96,4.173851776842307,True,False,94,2878.194170014216,0.01703717400005189,barrido q-log; q por deviance de bins
1.9,5.0,5000,1,20260926-1-1-1-1,150,pdf,1.8961509696698209,4.974953125641125,True,False,141,2878.194170014216,0.08781460099999094,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
